transaction_id,sender_account,receiver_account,timestamp,amount,transaction_type,merchant_category,location,is_fraud,is_synthetic,anomaly_type
USER_TRAIN_1065_NORM_293,USER_TRAIN_1065,MERCHANT_15,2024-02-12 23:03:06.440810,260330.23,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_HIGH_9,USER_ANOM_TRAIN_2089,MERCHANT_258,2024-01-04 00:18:00.000000,2737683.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_885,USER_TRAIN_1065,MERCHANT_93,2024-06-05 01:13:35.569964,398115.24,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_569,USER_TRAIN_1065,MERCHANT_94,2024-04-20 11:33:57.186605,88827.5,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1272,USER_TRAIN_1065,MERCHANT_90,2024-08-13 19:39:15.784346,58297.3,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_994,USER_TRAIN_1065,MERCHANT_62,2024-04-06 13:37:34.893117,124005.94,withdrawal,shopping,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_172_2,USER_ANOM_TRAIN_2089,MERCHANT_251,2024-06-21 00:04:00.000000,121073.58,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_735,USER_TRAIN_1065,MERCHANT_75,2024-05-08 01:41:24.524573,451292.16,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_141,USER_TRAIN_1065,MERCHANT_38,2024-01-27 09:23:09.567918,137467.39,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1519,USER_TRAIN_1065,MERCHANT_3,2024-06-29 05:14:12.973278,412834.75,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_206,USER_TRAIN_1065,MERCHANT_46,2024-02-06 01:51:51.418798,193964.7,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_15,USER_TRAIN_1065,MERCHANT_33,2024-01-01 17:00:20.560819,77152.41,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_276_4,USER_ANOM_TRAIN_2089,MERCHANT_223,2024-10-03 00:08:00.000000,15778.39,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_649,USER_TRAIN_1065,MERCHANT_71,2024-03-23 22:07:53.299926,310273.0,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_772,USER_TRAIN_1065,MERCHANT_28,2024-04-03 08:49:42.287452,405956.4,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_121_4,USER_ANOM_TRAIN_2089,MERCHANT_278,2024-05-01 00:08:00.000000,113588.3,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_400,USER_TRAIN_1065,MERCHANT_10,2024-03-05 06:39:30.658381,195768.15,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_460,USER_TRAIN_1065,MERCHANT_89,2024-02-06 17:13:35.749239,241282.94,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_779,USER_TRAIN_1065,MERCHANT_56,2024-02-17 14:49:59.775047,269190.63,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_HIGH_361,USER_ANOM_TRAIN_2089,MERCHANT_298,2024-04-30 08:59:00.000000,9275816.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_609,USER_TRAIN_1065,MERCHANT_41,2024-04-25 07:58:10.640177,121109.71,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_207,USER_TRAIN_1065,MERCHANT_60,2024-02-12 02:26:13.973068,288698.3,withdrawal,entertainment,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_GEO_256,USER_ANOM_TRAIN_2089,MERCHANT_260,2024-01-22 08:33:00.000000,669781.62,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1082,USER_TRAIN_1065,MERCHANT_32,2024-05-01 06:17:57.977093,162976.71,withdrawal,entertainment,Jakarta,0,1,none
USER_TRAIN_1065_NORM_453,USER_TRAIN_1065,MERCHANT_1,2024-02-24 13:08:45.691128,330651.76,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_363,USER_TRAIN_1065,MERCHANT_43,2024-02-07 06:07:03.908388,285577.57,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_508,USER_TRAIN_1065,MERCHANT_7,2024-04-02 06:18:16.607369,269576.89,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_917,USER_TRAIN_1065,MERCHANT_11,2024-04-17 16:40:11.890635,451187.31,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_40_5,USER_ANOM_TRAIN_2089,MERCHANT_218,2024-02-10 00:10:00.000000,63775.72,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_865,USER_TRAIN_1065,MERCHANT_34,2024-05-04 19:50:39.144625,330336.58,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_818,USER_TRAIN_1065,MERCHANT_53,2024-04-01 18:14:00.907837,122840.17,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_114_4,USER_ANOM_TRAIN_2089,MERCHANT_284,2024-04-24 00:08:00.000000,19828.37,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_250_4,USER_ANOM_TRAIN_2089,MERCHANT_231,2024-09-07 00:08:00.000000,44975.67,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_193,USER_TRAIN_1065,MERCHANT_83,2024-01-23 21:37:57.622428,491072.66,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_713,USER_TRAIN_1065,MERCHANT_50,2024-03-20 19:09:48.154304,352144.78,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_179_4,USER_ANOM_TRAIN_2089,MERCHANT_212,2024-06-28 00:08:00.000000,129719.4,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_844,USER_TRAIN_1065,MERCHANT_2,2024-04-14 14:23:17.251121,116790.77,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1061,USER_TRAIN_1065,MERCHANT_38,2024-06-04 06:36:12.309368,184735.01,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_288_4,USER_ANOM_TRAIN_2089,MERCHANT_247,2024-10-15 00:08:00.000000,53453.49,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_131_1,USER_ANOM_TRAIN_2089,MERCHANT_254,2024-05-11 00:02:00.000000,105395.49,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_23_0,USER_ANOM_TRAIN_2089,MERCHANT_298,2024-01-24 00:00:00.000000,19523.65,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1529,USER_TRAIN_1065,MERCHANT_15,2024-08-17 01:09:54.741219,55423.06,withdrawal,transport,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_330_4,USER_ANOM_TRAIN_2089,MERCHANT_261,2024-11-26 00:08:00.000000,12728.37,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1129,USER_TRAIN_1065,MERCHANT_47,2024-04-29 21:51:20.593114,477510.04,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_109_2,USER_ANOM_TRAIN_2089,MERCHANT_242,2024-04-19 00:04:00.000000,33748.52,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_94,USER_TRAIN_1065,MERCHANT_16,2024-01-14 05:53:55.531627,153696.83,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_184_4,USER_ANOM_TRAIN_2089,MERCHANT_295,2024-07-03 00:08:00.000000,104796.19,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_309,USER_TRAIN_1065,MERCHANT_95,2024-01-14 23:13:31.657174,149281.01,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_345_3,USER_ANOM_TRAIN_2089,MERCHANT_213,2024-12-11 00:06:00.000000,135288.8,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1598,USER_TRAIN_1065,MERCHANT_33,2024-05-22 19:23:21.310957,417160.18,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1559,USER_TRAIN_1065,MERCHANT_22,2024-07-24 01:03:16.452802,55369.03,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_448,USER_TRAIN_1065,MERCHANT_95,2024-03-13 11:44:14.095112,55036.79,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1533,USER_TRAIN_1065,MERCHANT_57,2024-05-31 12:15:21.408196,411339.34,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_546,USER_TRAIN_1065,MERCHANT_7,2024-02-13 15:57:18.291662,316042.32,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_295,USER_TRAIN_1065,MERCHANT_99,2024-02-09 23:08:45.624498,415438.02,withdrawal,groceries,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_147_3,USER_ANOM_TRAIN_2089,MERCHANT_251,2024-05-27 00:06:00.000000,21372.14,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_897,USER_TRAIN_1065,MERCHANT_2,2024-05-16 23:49:52.460636,62934.24,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1067,USER_TRAIN_1065,MERCHANT_77,2024-07-16 09:45:59.149629,376950.65,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1099,USER_TRAIN_1065,MERCHANT_25,2024-06-18 00:54:36.394925,269757.38,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_318,USER_ANOM_TRAIN_2089,MERCHANT_268,2024-01-27 12:58:00.000000,237063.85,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_93,USER_TRAIN_1065,MERCHANT_37,2024-01-07 04:33:09.730999,108415.34,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_1513,USER_TRAIN_1065,MERCHANT_5,2024-06-30 06:55:32.030809,333181.81,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_310,USER_TRAIN_1065,MERCHANT_32,2024-02-17 11:41:22.992590,499844.89,withdrawal,entertainment,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_72_0,USER_ANOM_TRAIN_2089,MERCHANT_254,2024-03-13 00:00:00.000000,98420.4,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_0_6,USER_ANOM_TRAIN_2089,MERCHANT_252,2024-01-01 00:12:00.000000,30718.3,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_3_2,USER_ANOM_TRAIN_2089,MERCHANT_235,2024-01-04 00:04:00.000000,29193.45,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_322_0,USER_ANOM_TRAIN_2089,MERCHANT_217,2024-11-18 00:00:00.000000,44776.0,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_376_5,USER_ANOM_TRAIN_2089,MERCHANT_281,2025-01-11 00:10:00.000000,35384.34,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1480,USER_TRAIN_1065,MERCHANT_55,2024-06-13 01:00:56.394772,474495.02,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1467,USER_TRAIN_1065,MERCHANT_14,2024-09-04 09:13:46.527814,456333.1,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_883,USER_TRAIN_1065,MERCHANT_13,2024-06-24 22:14:13.359978,314550.38,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_685,USER_TRAIN_1065,MERCHANT_19,2024-04-27 01:57:30.617228,377479.02,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_758,USER_TRAIN_1065,MERCHANT_81,2024-04-04 04:53:54.809097,405247.78,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_253_1,USER_ANOM_TRAIN_2089,MERCHANT_283,2024-09-10 00:02:00.000000,83465.83,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1322,USER_TRAIN_1065,MERCHANT_74,2024-06-04 01:47:23.236394,483664.92,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_HIGH_226,USER_ANOM_TRAIN_2089,MERCHANT_252,2024-03-16 08:47:00.000000,2571579.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_ANOM_TRAIN_2089_VEL_152_0,USER_ANOM_TRAIN_2089,MERCHANT_239,2024-06-01 00:00:00.000000,140271.76,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1056,USER_TRAIN_1065,MERCHANT_73,2024-04-04 09:47:11.087387,275316.23,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_540,USER_TRAIN_1065,MERCHANT_86,2024-03-26 01:58:00.701367,409263.65,withdrawal,entertainment,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_133_3,USER_ANOM_TRAIN_2089,MERCHANT_276,2024-05-13 00:06:00.000000,124265.39,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_753,USER_TRAIN_1065,MERCHANT_10,2024-04-18 14:20:34.452282,349776.96,withdrawal,dining,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_303_0,USER_ANOM_TRAIN_2089,MERCHANT_287,2024-10-30 00:00:00.000000,99704.29,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1316,USER_TRAIN_1065,MERCHANT_77,2024-04-20 09:24:26.924372,491833.52,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_321_1,USER_ANOM_TRAIN_2089,MERCHANT_231,2024-11-17 00:02:00.000000,98779.74,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_310_1,USER_ANOM_TRAIN_2089,MERCHANT_219,2024-11-06 00:02:00.000000,141035.72,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_583,USER_TRAIN_1065,MERCHANT_14,2024-02-11 03:25:43.865134,318464.0,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_62_2,USER_ANOM_TRAIN_2089,MERCHANT_274,2024-03-03 00:04:00.000000,24667.76,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_12,USER_TRAIN_1065,MERCHANT_57,2024-01-02 20:52:41.844031,337535.48,withdrawal,dining,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_HIGH_286,USER_ANOM_TRAIN_2089,MERCHANT_224,2024-04-05 08:20:00.000000,4323421.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_852,USER_TRAIN_1065,MERCHANT_32,2024-06-12 02:18:58.802667,242253.18,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_590,USER_TRAIN_1065,MERCHANT_68,2024-03-04 17:09:23.122561,106975.48,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_648,USER_TRAIN_1065,MERCHANT_41,2024-02-01 19:19:22.826330,392766.5,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_358,USER_ANOM_TRAIN_2089,MERCHANT_231,2024-01-30 20:10:00.000000,767688.68,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_705,USER_TRAIN_1065,MERCHANT_28,2024-02-19 08:59:36.958300,144676.42,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_482,USER_TRAIN_1065,MERCHANT_22,2024-01-26 18:08:13.113626,121376.98,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_298,USER_TRAIN_1065,MERCHANT_64,2024-02-03 18:59:12.793839,376607.0,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_372_6,USER_ANOM_TRAIN_2089,MERCHANT_204,2025-01-07 00:12:00.000000,126139.66,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_962,USER_TRAIN_1065,MERCHANT_35,2024-04-06 12:03:02.168176,325563.92,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_320_2,USER_ANOM_TRAIN_2089,MERCHANT_277,2024-11-16 00:04:00.000000,115762.71,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_33_3,USER_ANOM_TRAIN_2089,MERCHANT_268,2024-02-03 00:06:00.000000,64960.32,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_973,USER_TRAIN_1065,MERCHANT_6,2024-04-14 09:43:02.391023,466864.94,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_877,USER_TRAIN_1065,MERCHANT_32,2024-03-01 02:31:19.702931,319602.06,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_HIGH_163,USER_ANOM_TRAIN_2089,MERCHANT_230,2024-02-24 08:11:00.000000,2812416.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_ANOM_TRAIN_2089_VEL_310_2,USER_ANOM_TRAIN_2089,MERCHANT_219,2024-11-06 00:04:00.000000,116458.4,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1372,USER_TRAIN_1065,MERCHANT_29,2024-09-13 20:11:17.865465,195847.35,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1367,USER_TRAIN_1065,MERCHANT_76,2024-06-29 14:12:58.449823,155815.3,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1363,USER_TRAIN_1065,MERCHANT_52,2024-05-23 09:17:22.882348,138506.72,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_347,USER_TRAIN_1065,MERCHANT_97,2024-01-24 11:42:43.629078,257326.37,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_429,USER_TRAIN_1065,MERCHANT_76,2024-01-23 02:05:26.746796,239922.94,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_941,USER_TRAIN_1065,MERCHANT_25,2024-06-02 10:51:10.071307,228435.49,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_30,USER_TRAIN_1065,MERCHANT_68,2024-01-03 05:25:14.314119,257666.34,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_GEO_273,USER_ANOM_TRAIN_2089,MERCHANT_230,2024-01-23 18:31:00.000000,736133.28,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_273,USER_TRAIN_1065,MERCHANT_50,2024-02-11 21:06:22.982606,259880.63,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_1011,USER_TRAIN_1065,MERCHANT_9,2024-03-18 01:16:00.361088,318711.41,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1071,USER_TRAIN_1065,MERCHANT_13,2024-04-13 14:01:08.762169,187343.58,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_78_2,USER_ANOM_TRAIN_2089,MERCHANT_215,2024-03-19 00:04:00.000000,108616.04,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_970,USER_TRAIN_1065,MERCHANT_31,2024-05-10 12:36:34.705635,387638.36,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_940,USER_TRAIN_1065,MERCHANT_84,2024-06-29 18:19:34.945206,164389.69,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1023,USER_TRAIN_1065,MERCHANT_17,2024-03-18 15:03:06.636767,398486.87,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_109_4,USER_ANOM_TRAIN_2089,MERCHANT_242,2024-04-19 00:08:00.000000,135958.47,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_290_1,USER_ANOM_TRAIN_2089,MERCHANT_287,2024-10-17 00:02:00.000000,56396.41,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1096,USER_TRAIN_1065,MERCHANT_14,2024-05-01 06:17:01.142658,98281.09,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_152,USER_TRAIN_1065,MERCHANT_40,2024-01-26 07:19:00.070093,298570.38,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1312,USER_TRAIN_1065,MERCHANT_20,2024-08-06 19:42:06.360617,400455.47,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_427,USER_TRAIN_1065,MERCHANT_82,2024-03-08 14:16:02.055767,247713.31,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_GEO_55,USER_ANOM_TRAIN_2089,MERCHANT_233,2024-01-05 14:09:00.000000,982401.49,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1274,USER_TRAIN_1065,MERCHANT_24,2024-07-31 14:56:49.026225,219995.75,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_451,USER_TRAIN_1065,MERCHANT_59,2024-01-20 19:50:25.907676,428998.0,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_67_3,USER_ANOM_TRAIN_2089,MERCHANT_202,2024-03-08 00:06:00.000000,38202.49,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_149_4,USER_ANOM_TRAIN_2089,MERCHANT_201,2024-05-29 00:08:00.000000,59185.12,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1205,USER_TRAIN_1065,MERCHANT_42,2024-07-23 20:07:44.293828,307064.61,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_715,USER_TRAIN_1065,MERCHANT_49,2024-02-29 15:56:32.870666,93406.34,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_585,USER_TRAIN_1065,MERCHANT_69,2024-02-02 23:20:12.707167,162549.03,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1515,USER_TRAIN_1065,MERCHANT_88,2024-10-19 22:13:35.571078,235462.8,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_185,USER_TRAIN_1065,MERCHANT_9,2024-02-06 19:20:25.674689,429011.59,withdrawal,dining,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_261_2,USER_ANOM_TRAIN_2089,MERCHANT_292,2024-09-18 00:04:00.000000,60291.09,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_749,USER_TRAIN_1065,MERCHANT_8,2024-03-13 13:41:42.158855,336953.08,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_1213,USER_TRAIN_1065,MERCHANT_51,2024-08-18 10:45:15.343521,61062.71,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1537,USER_TRAIN_1065,MERCHANT_98,2024-09-30 23:19:48.309871,51054.41,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1395,USER_TRAIN_1065,MERCHANT_3,2024-08-11 03:53:37.192900,258887.28,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_289_0,USER_ANOM_TRAIN_2089,MERCHANT_245,2024-10-16 00:00:00.000000,80238.34,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_305,USER_TRAIN_1065,MERCHANT_16,2024-01-23 22:15:20.417914,371737.65,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_175,USER_TRAIN_1065,MERCHANT_27,2024-01-31 15:15:41.569603,213961.05,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_698,USER_TRAIN_1065,MERCHANT_15,2024-04-24 08:55:26.148901,484150.03,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_1426,USER_TRAIN_1065,MERCHANT_13,2024-07-07 10:08:58.993755,135481.64,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1391,USER_TRAIN_1065,MERCHANT_97,2024-04-10 12:56:51.975837,263464.67,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_253_3,USER_ANOM_TRAIN_2089,MERCHANT_283,2024-09-10 00:06:00.000000,147527.32,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_299_5,USER_ANOM_TRAIN_2089,MERCHANT_266,2024-10-26 00:10:00.000000,126274.85,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_96_4,USER_ANOM_TRAIN_2089,MERCHANT_248,2024-04-06 00:08:00.000000,40786.81,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_GEO_359,USER_ANOM_TRAIN_2089,MERCHANT_297,2024-01-30 22:50:00.000000,990611.7,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_133,USER_TRAIN_1065,MERCHANT_56,2024-01-16 11:35:50.270313,444258.46,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1303,USER_TRAIN_1065,MERCHANT_25,2024-08-13 08:59:41.237912,409794.94,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_974,USER_TRAIN_1065,MERCHANT_61,2024-07-11 10:01:00.618456,53418.29,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_90_1,USER_ANOM_TRAIN_2089,MERCHANT_220,2024-03-31 00:02:00.000000,22466.9,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_536,USER_TRAIN_1065,MERCHANT_88,2024-02-08 03:39:12.113953,57671.62,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_97_3,USER_ANOM_TRAIN_2089,MERCHANT_218,2024-04-07 00:06:00.000000,57331.41,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1539,USER_TRAIN_1065,MERCHANT_48,2024-08-28 14:20:36.031979,334798.33,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_828,USER_TRAIN_1065,MERCHANT_39,2024-02-26 20:24:26.232960,213903.83,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_97_4,USER_ANOM_TRAIN_2089,MERCHANT_218,2024-04-07 00:08:00.000000,52379.95,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_191_1,USER_ANOM_TRAIN_2089,MERCHANT_228,2024-07-10 00:02:00.000000,133208.99,withdrawal,online_services,Online,1,1,velocity_attack
